attribute_id,entity_type,entity_id,entity_label,attribute_name,attribute_value,value_length,semantic_type,attribute_context,null_class,original_value,missing_reason,source_file_id,source_file,source_sheet,source_row,source_column,transformation_rule,merge_action,rule_source,source_url,review_flag
ATT-0026888,FMCS,FMCS-03001,Goodyear Germany GmbH,cml_licence_no_original_value,4100341873,10,CODE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2357,cml_no_raw,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026889,FMCS,FMCS-03001,Goodyear Germany GmbH,licence_key,4100341873,10,CODE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2357,cml_no_raw,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026890,FMCS,FMCS-03001,Goodyear Germany GmbH,manufacturer_name_address_composite_original_value,"Goodyear Germany GmbH | Address : DUNLOPSTR, 2, 63450 HANAU | City : - | Country : Germany",90,TEXT,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2357,name_address_raw,split_name_address,DECOMPOSE_COMPOSITE,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026891,FMCS,FMCS-03001,Goodyear Germany GmbH,factory_address,"DUNLOPSTR, 2, 63450 HANAU",25,TEXT,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2357,name_address_raw,split_name_address,DECOMPOSE_COMPOSITE,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026892,FMCS,FMCS-03001,Goodyear Germany GmbH,licence_validity_date_original_value,25-MAY-27 00:00:00,18,DATE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2357,validity_date_raw,ndate,PRESERVE_BOTH_ON_CONFLICT,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026893,FMCS,FMCS-03001,Goodyear Germany GmbH,licence_validity_date_precision,NONE,4,DATE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2357,validity_date_raw,ndate,PRESERVE_BOTH_ON_CONFLICT,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026894,FMCS,FMCS-03001,Goodyear Germany GmbH,retrieved_at_original_value,2026-08-31,10,TIMESTAMP,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2357,retrieved_at,ndate,PROVENANCE_ONLY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026895,FMCS,FMCS-00127,"Nexen Tire Corporation, Changnyeong Plant",cml_licence_no_original_value,4036445,7,CODE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2358,cml_no_raw,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026896,FMCS,FMCS-00127,"Nexen Tire Corporation, Changnyeong Plant",licence_key,4036445,7,CODE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2358,cml_no_raw,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026897,FMCS,FMCS-00127,"Nexen Tire Corporation, Changnyeong Plant",manufacturer_name_address_composite_original_value,"Nexen Tire Corporation, Changnyeong Plant | Address : 291, Daedongwolpo-ro, Daehap-myeon, | Changnyeong-gun, | Gyeongsangnam-do | City : - | Country : South Korea",162,TEXT,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2358,name_address_raw,split_name_address,DECOMPOSE_COMPOSITE,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026898,FMCS,FMCS-00127,"Nexen Tire Corporation, Changnyeong Plant",factory_address,"291, Daedongwolpo-ro, Daehap-myeon, | Changnyeong-gun, | Gyeongsangnam-do",73,TEXT,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2358,name_address_raw,split_name_address,DECOMPOSE_COMPOSITE,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026899,FMCS,FMCS-00127,"Nexen Tire Corporation, Changnyeong Plant",licence_validity_date_original_value,30-APR-27 00:00:00,18,DATE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2358,validity_date_raw,ndate,PRESERVE_BOTH_ON_CONFLICT,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026900,FMCS,FMCS-00127,"Nexen Tire Corporation, Changnyeong Plant",licence_validity_date_precision,NONE,4,DATE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2358,validity_date_raw,ndate,PRESERVE_BOTH_ON_CONFLICT,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026901,FMCS,FMCS-00127,"Nexen Tire Corporation, Changnyeong Plant",retrieved_at_original_value,2026-08-31,10,TIMESTAMP,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2358,retrieved_at,ndate,PROVENANCE_ONLY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026902,FMCS,FMCS-00225,"Thai Bridgestone Co. Ltd., (Nongkhae Factory)",cml_licence_no_original_value,4100002750,10,CODE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2359,cml_no_raw,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026903,FMCS,FMCS-00225,"Thai Bridgestone Co. Ltd., (Nongkhae Factory)",licence_key,4100002750,10,CODE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2359,cml_no_raw,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026904,FMCS,FMCS-00225,"Thai Bridgestone Co. Ltd., (Nongkhae Factory)",manufacturer_name_address_composite_original_value,"Thai Bridgestone Co. Ltd., (Nongkhae Factory) | Address : 16th Fl. Abdulrahim Place, | 990, Rama 4 Rd. | Silom, Bangkok, | 10500, | City : - | Country : Thailand",161,TEXT,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2359,name_address_raw,split_name_address,DECOMPOSE_COMPOSITE,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026905,FMCS,FMCS-00225,"Thai Bridgestone Co. Ltd., (Nongkhae Factory)",factory_address,"16th Fl. Abdulrahim Place, | 990, Rama 4 Rd. | Silom, Bangkok, | 10500",70,TEXT,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2359,name_address_raw,split_name_address,DECOMPOSE_COMPOSITE,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026906,FMCS,FMCS-00225,"Thai Bridgestone Co. Ltd., (Nongkhae Factory)",licence_validity_date_original_value,31-JAN-27 00:00:00,18,DATE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2359,validity_date_raw,ndate,PRESERVE_BOTH_ON_CONFLICT,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026907,FMCS,FMCS-00225,"Thai Bridgestone Co. Ltd., (Nongkhae Factory)",licence_validity_date_precision,NONE,4,DATE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2359,validity_date_raw,ndate,PRESERVE_BOTH_ON_CONFLICT,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026908,FMCS,FMCS-00225,"Thai Bridgestone Co. Ltd., (Nongkhae Factory)",retrieved_at_original_value,2026-08-31,10,TIMESTAMP,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2359,retrieved_at,ndate,PROVENANCE_ONLY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026909,FMCS,FMCS-00208,Yokohama Tire Manufacturing (Thailand) Co. Ltd.,cml_licence_no_original_value,4055550,7,CODE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2360,cml_no_raw,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026910,FMCS,FMCS-00208,Yokohama Tire Manufacturing (Thailand) Co. Ltd.,licence_key,4055550,7,CODE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2360,cml_no_raw,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026911,FMCS,FMCS-00208,Yokohama Tire Manufacturing (Thailand) Co. Ltd.,manufacturer_name_address_composite_original_value,"Yokohama Tire Manufacturing (Thailand) Co. Ltd., | Address : 7/216 Moo. 6 Amata City Industrial Estate | T.Mapyangporn, Pluakdaeng | Rayong, 21140 | City : - | Country : Thailand",178,TEXT,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2360,name_address_raw,split_name_address,DECOMPOSE_COMPOSITE,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026912,FMCS,FMCS-00208,Yokohama Tire Manufacturing (Thailand) Co. Ltd.,factory_address,"7/216 Moo. 6 Amata City Industrial Estate | T.Mapyangporn, Pluakdaeng | Rayong, 21140",85,TEXT,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2360,name_address_raw,split_name_address,DECOMPOSE_COMPOSITE,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026913,FMCS,FMCS-00208,Yokohama Tire Manufacturing (Thailand) Co. Ltd.,licence_validity_date_original_value,31-OCT-26 00:00:00,18,DATE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2360,validity_date_raw,ndate,PRESERVE_BOTH_ON_CONFLICT,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026914,FMCS,FMCS-00208,Yokohama Tire Manufacturing (Thailand) Co. Ltd.,licence_validity_date_precision,NONE,4,DATE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2360,validity_date_raw,ndate,PRESERVE_BOTH_ON_CONFLICT,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026915,FMCS,FMCS-00208,Yokohama Tire Manufacturing (Thailand) Co. Ltd.,retrieved_at_original_value,2026-08-31,10,TIMESTAMP,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2360,retrieved_at,ndate,PROVENANCE_ONLY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026916,FMCS,FMCS-00198,Sumitomo Rubber Industries Ltd.,cml_licence_no_original_value,4053142,7,CODE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2361,cml_no_raw,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026917,FMCS,FMCS-00198,Sumitomo Rubber Industries Ltd.,licence_key,4053142,7,CODE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2361,cml_no_raw,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026918,FMCS,FMCS-00198,Sumitomo Rubber Industries Ltd.,manufacturer_name_address_composite_original_value,"Sumitomo Rubber Industries Ltd., | Address : 3, Tohoku-cho, | Miyakonojo-shi, | Miyazaki-ken | 885-0004 | City : - | Country : Japan",132,TEXT,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2361,name_address_raw,split_name_address,DECOMPOSE_COMPOSITE,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026919,FMCS,FMCS-00198,Sumitomo Rubber Industries Ltd.,factory_address,"3, Tohoku-cho, | Miyakonojo-shi, | Miyazaki-ken | 885-0004",58,TEXT,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2361,name_address_raw,split_name_address,DECOMPOSE_COMPOSITE,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026920,FMCS,FMCS-00198,Sumitomo Rubber Industries Ltd.,licence_validity_date_original_value,31-JUL-29 00:00:00,18,DATE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2361,validity_date_raw,ndate,PRESERVE_BOTH_ON_CONFLICT,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026921,FMCS,FMCS-00198,Sumitomo Rubber Industries Ltd.,licence_validity_date_precision,NONE,4,DATE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2361,validity_date_raw,ndate,PRESERVE_BOTH_ON_CONFLICT,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026922,FMCS,FMCS-00198,Sumitomo Rubber Industries Ltd.,retrieved_at_original_value,2026-08-31,10,TIMESTAMP,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2361,retrieved_at,ndate,PROVENANCE_ONLY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026923,FMCS,FMCS-00199,Sumitomo Rubber Industries Ltd.,cml_licence_no_original_value,4053243,7,CODE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2362,cml_no_raw,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026924,FMCS,FMCS-00199,Sumitomo Rubber Industries Ltd.,licence_key,4053243,7,CODE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2362,cml_no_raw,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026925,FMCS,FMCS-00199,Sumitomo Rubber Industries Ltd.,manufacturer_name_address_composite_original_value,"Sumitomo Rubber Industries Ltd., | Address : 1, Hirokubo, Kurabeishi, | Shirakawa-shi, | Fukushima-ken, 961-0017 | City : - | Country : Japan",141,TEXT,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2362,name_address_raw,split_name_address,DECOMPOSE_COMPOSITE,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026926,FMCS,FMCS-00199,Sumitomo Rubber Industries Ltd.,factory_address,"1, Hirokubo, Kurabeishi, | Shirakawa-shi, | Fukushima-ken, 961-0017",67,TEXT,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2362,name_address_raw,split_name_address,DECOMPOSE_COMPOSITE,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026927,FMCS,FMCS-00199,Sumitomo Rubber Industries Ltd.,licence_validity_date_original_value,31-JUL-29 00:00:00,18,DATE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2362,validity_date_raw,ndate,PRESERVE_BOTH_ON_CONFLICT,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026928,FMCS,FMCS-00199,Sumitomo Rubber Industries Ltd.,licence_validity_date_precision,NONE,4,DATE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2362,validity_date_raw,ndate,PRESERVE_BOTH_ON_CONFLICT,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026929,FMCS,FMCS-00199,Sumitomo Rubber Industries Ltd.,retrieved_at_original_value,2026-08-31,10,TIMESTAMP,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2362,retrieved_at,ndate,PROVENANCE_ONLY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026930,FMCS,FMCS-00102,Sumitomo Rubber Industries Ltd.,cml_licence_no_original_value,4029246,7,CODE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2363,cml_no_raw,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026931,FMCS,FMCS-00102,Sumitomo Rubber Industries Ltd.,licence_key,4029246,7,CODE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2363,cml_no_raw,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026932,FMCS,FMCS-00102,Sumitomo Rubber Industries Ltd.,manufacturer_name_address_composite_original_value,"Sumitomo Rubber Industries Ltd., | Address : 1-4, Chome, Shinsei-cho, | Toyota-shi, Aichi-ken, | 471-0837 | JapanToyota | City : - | Country : Japan",148,TEXT,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2363,name_address_raw,split_name_address,DECOMPOSE_COMPOSITE,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026933,FMCS,FMCS-00102,Sumitomo Rubber Industries Ltd.,factory_address,"1-4, Chome, Shinsei-cho, | Toyota-shi, Aichi-ken, | 471-0837 | JapanToyota",74,TEXT,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2363,name_address_raw,split_name_address,DECOMPOSE_COMPOSITE,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026934,FMCS,FMCS-00102,Sumitomo Rubber Industries Ltd.,licence_validity_date_original_value,31-MAR-27 00:00:00,18,DATE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2363,validity_date_raw,ndate,PRESERVE_BOTH_ON_CONFLICT,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026935,FMCS,FMCS-00102,Sumitomo Rubber Industries Ltd.,licence_validity_date_precision,NONE,4,DATE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2363,validity_date_raw,ndate,PRESERVE_BOTH_ON_CONFLICT,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026936,FMCS,FMCS-00102,Sumitomo Rubber Industries Ltd.,retrieved_at_original_value,2026-08-31,10,TIMESTAMP,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2363,retrieved_at,ndate,PROVENANCE_ONLY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026937,FMCS,FMCS-00085,Continental Mabor Industria de Pneus S.A,cml_licence_no_original_value,4024640,7,CODE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2364,cml_no_raw,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026938,FMCS,FMCS-00085,Continental Mabor Industria de Pneus S.A,licence_key,4024640,7,CODE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2364,cml_no_raw,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026939,FMCS,FMCS-00085,Continental Mabor Industria de Pneus S.A,manufacturer_name_address_composite_original_value,"Continental Mabor Industria de Pneus S.A | Address : Rua Addino Leitao 330, | Apartado 5.028 El | Lousado Portugal | City : -- | Country : Portugal",147,TEXT,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2364,name_address_raw,split_name_address,DECOMPOSE_COMPOSITE,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026940,FMCS,FMCS-00085,Continental Mabor Industria de Pneus S.A,factory_address,"Rua Addino Leitao 330, | Apartado 5.028 El | Lousado Portugal",61,TEXT,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2364,name_address_raw,split_name_address,DECOMPOSE_COMPOSITE,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026941,FMCS,FMCS-00085,Continental Mabor Industria de Pneus S.A,licence_validity_date_original_value,31-JUL-27 00:00:00,18,DATE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2364,validity_date_raw,ndate,PRESERVE_BOTH_ON_CONFLICT,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026942,FMCS,FMCS-00085,Continental Mabor Industria de Pneus S.A,licence_validity_date_precision,NONE,4,DATE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2364,validity_date_raw,ndate,PRESERVE_BOTH_ON_CONFLICT,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026943,FMCS,FMCS-00085,Continental Mabor Industria de Pneus S.A,retrieved_at_original_value,2026-08-31,10,TIMESTAMP,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2364,retrieved_at,ndate,PROVENANCE_ONLY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026944,FMCS,FMCS-00087,Continental Barum s.r.o.,cml_licence_no_original_value,4025036,7,CODE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2365,cml_no_raw,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026945,FMCS,FMCS-00087,Continental Barum s.r.o.,licence_key,4025036,7,CODE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2365,cml_no_raw,nlic,KEY_IDENTITY,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026946,FMCS,FMCS-00087,Continental Barum s.r.o.,manufacturer_name_address_composite_original_value,Continental Barum s.r.o. | Address : Objizdna 1628 | Otrokovice | Distt. Zlin | Czech Republic 76531 | City : -- | Country : Czech Republic,139,TEXT,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2365,name_address_raw,split_name_address,DECOMPOSE_COMPOSITE,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026947,FMCS,FMCS-00087,Continental Barum s.r.o.,factory_address,Objizdna 1628 | Otrokovice | Distt. Zlin | Czech Republic 76531,63,TEXT,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2365,name_address_raw,split_name_address,DECOMPOSE_COMPOSITE,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026948,FMCS,FMCS-00087,Continental Barum s.r.o.,licence_validity_date_original_value,31-AUG-29 00:00:00,18,DATE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2365,validity_date_raw,ndate,PRESERVE_BOTH_ON_CONFLICT,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
ATT-0026949,FMCS,FMCS-00087,Continental Barum s.r.o.,licence_validity_date_precision,NONE,4,DATE,FMCS_LICENCE_LIST_RAW,POPULATED,,,F040,data__raw__fmcs_all_fmcs_list_raw.csv,,2365,validity_date_raw,ndate,PRESERVE_BOTH_ON_CONFLICT,FILE_OVERRIDE,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,
