quarantine_id,origin_table,relationship_id,relationship_type,resolved_side_entity_type,resolved_side_entity_id,resolved_side_label,unresolved_side_role,unresolved_side_reference,evidence_column,evidence_value,source_file_id,source_file,source_sheet,source_row,quarantine_reason,retained_in,confidence
UNRES-0120,IS_PRODUCT_MAPPING,REL-IS_PRO-0000444,TESTED_FOR,PRODUCT,PROD-00066,Composite Cement,is_id,Composite Cement,product,Composite Cement,F032,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,18,NO_STANDARD_IN_SOURCE_ROW,92_VALIDATION/ORPHAN_RECORDS.csv;93_OPERATIONAL/UNRESOLVED_RELATIONSHIP_REFERENCES.csv,1.00
UNRES-0121,IS_PRODUCT_MAPPING,REL-IS_PRO-0000445,TESTED_FOR,PRODUCT,PROD-00223,Safety of Toys — Mechanical & Physical,is_id,Safety of Toys — Mechanical & Physical,product,Safety of Toys — Mechanical & Physical,F032,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,19,NO_STANDARD_IN_SOURCE_ROW,92_VALIDATION/ORPHAN_RECORDS.csv;93_OPERATIONAL/UNRESOLVED_RELATIONSHIP_REFERENCES.csv,1.00
UNRES-0122,IS_PRODUCT_MAPPING,REL-IS_PRO-0000446,TESTED_FOR,PRODUCT,PROD-00222,Safety of Toys — Flammability,is_id,Safety of Toys — Flammability,product,Safety of Toys — Flammability,F032,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,20,NO_STANDARD_IN_SOURCE_ROW,92_VALIDATION/ORPHAN_RECORDS.csv;93_OPERATIONAL/UNRESOLVED_RELATIONSHIP_REFERENCES.csv,1.00
UNRES-0123,IS_PRODUCT_MAPPING,REL-IS_PRO-0000447,TESTED_FOR,PRODUCT,PROD-00224,Safety of Toys — Migration of Certain Elements,is_id,Safety of Toys — Migration of Certain Elements,product,Safety of Toys — Migration of Certain Elements,F032,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,21,NO_STANDARD_IN_SOURCE_ROW,92_VALIDATION/ORPHAN_RECORDS.csv;93_OPERATIONAL/UNRESOLVED_RELATIONSHIP_REFERENCES.csv,1.00
UNRES-0124,IS_PRODUCT_MAPPING,REL-IS_PRO-0000448,TESTED_FOR,PRODUCT,PROD-00279,"Swings, Slides and Similar Activity Toys",is_id,"Swings, Slides and Similar Activity Toys",product,"Swings, Slides and Similar Activity Toys",F032,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,22,NO_STANDARD_IN_SOURCE_ROW,92_VALIDATION/ORPHAN_RECORDS.csv;93_OPERATIONAL/UNRESOLVED_RELATIONSHIP_REFERENCES.csv,1.00
UNRES-0125,IS_PRODUCT_MAPPING,REL-IS_PRO-0000449,TESTED_FOR,PRODUCT,PROD-00203,Safety of Electric Toys,is_id,Safety of Electric Toys,product,Safety of Electric Toys,F032,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,23,NO_STANDARD_IN_SOURCE_ROW,92_VALIDATION/ORPHAN_RECORDS.csv;93_OPERATIONAL/UNRESOLVED_RELATIONSHIP_REFERENCES.csv,1.00
UNRES-0126,IS_PRODUCT_MAPPING,REL-IS_PRO-0000450,TESTED_FOR,PRODUCT,PROD-00102,Flat Transparent Sheet Glass,is_id,Flat Transparent Sheet Glass,product,Flat Transparent Sheet Glass,F032,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,24,NO_STANDARD_IN_SOURCE_ROW,92_VALIDATION/ORPHAN_RECORDS.csv;93_OPERATIONAL/UNRESOLVED_RELATIONSHIP_REFERENCES.csv,1.00
UNRES-0127,IS_PRODUCT_MAPPING,REL-IS_PRO-0000451,TESTED_FOR,PRODUCT,PROD-00200,"Safety Glass — Architectural, Building and General Uses",is_id,"Safety Glass — Architectural, Building and General Uses",product,"Safety Glass — Architectural, Building and General Uses",F032,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,25,NO_STANDARD_IN_SOURCE_ROW,92_VALIDATION/ORPHAN_RECORDS.csv;93_OPERATIONAL/UNRESOLVED_RELATIONSHIP_REFERENCES.csv,1.00
UNRES-0128,IS_PRODUCT_MAPPING,REL-IS_PRO-0000452,TESTED_FOR,PRODUCT,PROD-00193,Safety Glass (For Road Transport),is_id,Safety Glass for Road Transport,product,Safety Glass for Road Transport,F032,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,26,NO_STANDARD_IN_SOURCE_ROW,92_VALIDATION/ORPHAN_RECORDS.csv;93_OPERATIONAL/UNRESOLVED_RELATIONSHIP_REFERENCES.csv,1.00
UNRES-0129,IS_PRODUCT_MAPPING,REL-IS_PRO-0000453,TESTED_FOR,PRODUCT,PROD-00183,Rubber Hose for LPG — Industrial Application,is_id,Rubber Hose for LPG — Industrial Application,product,Rubber Hose for LPG — Industrial Application,F032,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,27,NO_STANDARD_IN_SOURCE_ROW,92_VALIDATION/ORPHAN_RECORDS.csv;93_OPERATIONAL/UNRESOLVED_RELATIONSHIP_REFERENCES.csv,1.00
UNRES-0130,IS_PRODUCT_MAPPING,REL-IS_PRO-0000454,TESTED_FOR,PRODUCT,PROD-00180,Rubber Hose for LPG — Domestic & Commercial Application,is_id,Rubber Hose for LPG — Domestic & Commercial Application,product,Rubber Hose for LPG — Domestic & Commercial Application,F032,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,28,NO_STANDARD_IN_SOURCE_ROW,92_VALIDATION/ORPHAN_RECORDS.csv;93_OPERATIONAL/UNRESOLVED_RELATIONSHIP_REFERENCES.csv,1.00
UNRES-0131,IS_PRODUCT_MAPPING,REL-IS_PRO-0000455,TESTED_FOR,PRODUCT,PROD-00044,Aluminium and Aluminium Alloy Bare Foil for Food Packaging,is_id,Aluminium and Aluminium Alloy Bare Foil for Food Packaging,product,Aluminium and Aluminium Alloy Bare Foil for Food Packaging,F032,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,29,NO_STANDARD_IN_SOURCE_ROW,92_VALIDATION/ORPHAN_RECORDS.csv;93_OPERATIONAL/UNRESOLVED_RELATIONSHIP_REFERENCES.csv,1.00
UNRES-0132,IS_PRODUCT_MAPPING,REL-IS_PRO-0000456,TESTED_FOR,PRODUCT,PROD-00265,Stainless Steel Seamless Pipes and Tubes for General Service,is_id,Stainless Steel Seamless Pipes and Tubes for General Service,product,Stainless Steel Seamless Pipes and Tubes for General Service,F032,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,30,NO_STANDARD_IN_SOURCE_ROW,92_VALIDATION/ORPHAN_RECORDS.csv;93_OPERATIONAL/UNRESOLVED_RELATIONSHIP_REFERENCES.csv,1.00
UNRES-0133,IS_PRODUCT_MAPPING,REL-IS_PRO-0000457,TESTED_FOR,PRODUCT,PROD-00268,Stainless Steel Welded Pipes and Tubes for General Service,is_id,Stainless Steel Welded Pipes and Tubes for General Service,product,Stainless Steel Welded Pipes and Tubes for General Service,F032,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,31,NO_STANDARD_IN_SOURCE_ROW,92_VALIDATION/ORPHAN_RECORDS.csv;93_OPERATIONAL/UNRESOLVED_RELATIONSHIP_REFERENCES.csv,1.00
UNRES-0134,IS_PRODUCT_MAPPING,REL-IS_PRO-0000458,TESTED_FOR,PRODUCT,PROD-00097,Flashlight,is_id,Flashlight,product,Flashlight,F032,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,32,NO_STANDARD_IN_SOURCE_ROW,92_VALIDATION/ORPHAN_RECORDS.csv;93_OPERATIONAL/UNRESOLVED_RELATIONSHIP_REFERENCES.csv,1.00
UNRES-0135,IS_PRODUCT_MAPPING,REL-IS_PRO-0000459,TESTED_FOR,PRODUCT,PROD-00110,Household and Similar Electrical Appliances — General Requirements,is_id,Household and Similar Electrical Appliances — General Requirements,product,Household and Similar Electrical Appliances — General Requirements,F032,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,33,NO_STANDARD_IN_SOURCE_ROW,92_VALIDATION/ORPHAN_RECORDS.csv;93_OPERATIONAL/UNRESOLVED_RELATIONSHIP_REFERENCES.csv,1.00
UNRES-0136,IS_PRODUCT_MAPPING,REL-IS_PRO-0000460,TESTED_FOR,PRODUCT,PROD-00258,Sports Footwear — General Purpose,is_id,Sports Footwear — General Purpose,product,Sports Footwear — General Purpose,F032,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,34,NO_STANDARD_IN_SOURCE_ROW,92_VALIDATION/ORPHAN_RECORDS.csv;93_OPERATIONAL/UNRESOLVED_RELATIONSHIP_REFERENCES.csv,1.00
UNRES-0137,IS_PRODUCT_MAPPING,REL-IS_PRO-0000461,TESTED_FOR,PRODUCT,PROD-00259,Sports Footwear — Performance Sports Footwear,is_id,Sports Footwear — Performance Sports Footwear,product,Sports Footwear — Performance Sports Footwear,F032,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,35,NO_STANDARD_IN_SOURCE_ROW,92_VALIDATION/ORPHAN_RECORDS.csv;93_OPERATIONAL/UNRESOLVED_RELATIONSHIP_REFERENCES.csv,1.00
UNRES-0138,IS_PRODUCT_MAPPING,REL-IS_PRO-0000462,TESTED_FOR,PRODUCT,PROD-00260,Sports Footwear — Professional Sports Footwear,is_id,Sports Footwear — Professional Sports Footwear,product,Sports Footwear — Professional Sports Footwear,F032,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,36,NO_STANDARD_IN_SOURCE_ROW,92_VALIDATION/ORPHAN_RECORDS.csv;93_OPERATIONAL/UNRESOLVED_RELATIONSHIP_REFERENCES.csv,1.00
UNRES-0139,IS_PRODUCT_MAPPING,REL-IS_PRO-0000463,TESTED_FOR,PRODUCT,PROD-00109,High Ankle Tactical Boots with PU-Rubber Sole,is_id,High Ankle Tactical Boots with PU-Rubber Sole,product,High Ankle Tactical Boots with PU-Rubber Sole,F032,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,37,NO_STANDARD_IN_SOURCE_ROW,92_VALIDATION/ORPHAN_RECORDS.csv;93_OPERATIONAL/UNRESOLVED_RELATIONSHIP_REFERENCES.csv,1.00
UNRES-0140,IS_PRODUCT_MAPPING,REL-IS_PRO-0000464,TESTED_FOR,PRODUCT,PROD-00047,Anti Riot Shoes,is_id,Anti-Riot Shoes,product,Anti-Riot Shoes,F032,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,38,NO_STANDARD_IN_SOURCE_ROW,92_VALIDATION/ORPHAN_RECORDS.csv;93_OPERATIONAL/UNRESOLVED_RELATIONSHIP_REFERENCES.csv,1.00
UNRES-0141,IS_PRODUCT_MAPPING,REL-IS_PRO-0000465,TESTED_FOR,PRODUCT,PROD-00236,Shoes for Services,is_id,Shoes for Services,product,Shoes for Services,F032,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,39,NO_STANDARD_IN_SOURCE_ROW,92_VALIDATION/ORPHAN_RECORDS.csv;93_OPERATIONAL/UNRESOLVED_RELATIONSHIP_REFERENCES.csv,1.00
UNRES-0142,IS_PRODUCT_MAPPING,REL-IS_PRO-0000466,TESTED_FOR,PRODUCT,PROD-00235,Shoes for General Purpose,is_id,Shoes for General Purpose,product,Shoes for General Purpose,F032,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,40,NO_STANDARD_IN_SOURCE_ROW,92_VALIDATION/ORPHAN_RECORDS.csv;93_OPERATIONAL/UNRESOLVED_RELATIONSHIP_REFERENCES.csv,1.00
UNRES-0143,IS_PRODUCT_MAPPING,REL-IS_PRO-0000467,TESTED_FOR,PRODUCT,PROD-00141,Personal Protective Equipment — Safety Footwear,is_id,Personal Protective Equipment — Safety Footwear,product,Personal Protective Equipment — Safety Footwear,F032,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,41,NO_STANDARD_IN_SOURCE_ROW,92_VALIDATION/ORPHAN_RECORDS.csv;93_OPERATIONAL/UNRESOLVED_RELATIONSHIP_REFERENCES.csv,1.00
UNRES-0144,IS_PRODUCT_MAPPING,REL-IS_PRO-0000468,TESTED_FOR,PRODUCT,PROD-00125,Low-Voltage Switchgear and Controlgear — Circuit Breakers,is_id,Low-Voltage Switchgear and Controlgear — Circuit Breakers,product,Low-Voltage Switchgear and Controlgear — Circuit Breakers,F032,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,42,NO_STANDARD_IN_SOURCE_ROW,92_VALIDATION/ORPHAN_RECORDS.csv;93_OPERATIONAL/UNRESOLVED_RELATIONSHIP_REFERENCES.csv,1.00
UNRES-0145,IS_PRODUCT_MAPPING,REL-IS_PRO-0000469,TESTED_FOR,PRODUCT,PROD-00282,"Switches, Disconnectors, Switch-Disconnectors & Fuse-Combination Units",is_id,"Switches, Disconnectors, Switch-Disconnectors & Fuse-Combination Units",product,"Switches, Disconnectors, Switch-Disconnectors & Fuse-Combination Units",F032,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,43,NO_STANDARD_IN_SOURCE_ROW,92_VALIDATION/ORPHAN_RECORDS.csv;93_OPERATIONAL/UNRESOLVED_RELATIONSHIP_REFERENCES.csv,1.00
UNRES-0146,IS_PRODUCT_MAPPING,REL-IS_PRO-0000470,TESTED_FOR,PRODUCT,PROD-00070,Contactors and Motor Starters,is_id,Contactors and Motor-Starters,product,Contactors and Motor-Starters,F032,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,44,NO_STANDARD_IN_SOURCE_ROW,92_VALIDATION/ORPHAN_RECORDS.csv;93_OPERATIONAL/UNRESOLVED_RELATIONSHIP_REFERENCES.csv,1.00
UNRES-0147,IS_PRODUCT_MAPPING,REL-IS_PRO-0000471,TESTED_FOR,PRODUCT,PROD-00089,Electromechanical Control Circuit Devices and Switching Elements,is_id,Electromechanical Control Circuit Devices and Switching Elements,product,Electromechanical Control Circuit Devices and Switching Elements,F032,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,45,NO_STANDARD_IN_SOURCE_ROW,92_VALIDATION/ORPHAN_RECORDS.csv;93_OPERATIONAL/UNRESOLVED_RELATIONSHIP_REFERENCES.csv,1.00
UNRES-0148,IS_PRODUCT_MAPPING,REL-IS_PRO-0000472,TESTED_FOR,PRODUCT,PROD-00087,Electrical Emergency Stop Devices with Mechanical Latching Function,is_id,Electrical Emergency Stop Devices with Mechanical Latching Function,product,Electrical Emergency Stop Devices with Mechanical Latching Function,F032,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,46,NO_STANDARD_IN_SOURCE_ROW,92_VALIDATION/ORPHAN_RECORDS.csv;93_OPERATIONAL/UNRESOLVED_RELATIONSHIP_REFERENCES.csv,1.00
